lexemeId;lemma;q_concept;q_conceptDescription;picture
http://www.wikidata.org/entity/L25807;Hand;http://www.wikidata.org/entity/Q33767;Greifwerkzeug der oberen Extremitäten;http://commons.wikimedia.org/wiki/Special:FilePath/Hand%20and%20power%20stone%20bracelets.jpg
http://www.wikidata.org/entity/L48435;Front;http://www.wikidata.org/entity/Q189796;Grenze zwischen Luftmassen;http://commons.wikimedia.org/wiki/Special:FilePath/Cold%20front.jpg
http://www.wikidata.org/entity/L5166;Zellmembran;http://www.wikidata.org/entity/Q29548;Grenzschicht einer Zelle;http://commons.wikimedia.org/wiki/Special:FilePath/CellMembraneDrawing%20numbered.jpg
http://www.wikidata.org/entity/L345106;galaktisch;http://www.wikidata.org/entity/Q318;große Ansammlung von Sternen, Planetensystemen, Gasnebeln und sonstigen stellaren Objekten;http://commons.wikimedia.org/wiki/Special:FilePath/NGC%204414%20%28NASA-med%29.jpg
http://www.wikidata.org/entity/L7061;Eisberg;http://www.wikidata.org/entity/Q47568;große, im Meer schwimmende Eismassen;http://commons.wikimedia.org/wiki/Special:FilePath/%D0%90%D0%B9%D1%81%D0%B1%D0%B5%D1%80%D0%B3%20%D0%B2%20%D0%90%D0%BD%D1%82%D0%B0%D1%80%D0%BA%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B9%20%D0%BF%D1%80%D0%BE%D0%BB%D0%B8%D0%B2%D0%B5.jpg
http://www.wikidata.org/entity/L409084;Zoo;http://www.wikidata.org/entity/Q43501;große, meist parkartige Anlage zur Haltung und Zurschaustellung verschiedener Tierarten;http://commons.wikimedia.org/wiki/Special:FilePath/Przewalskis%20horses%20exposition%2C%20Zoo%20Prague.jpg
http://www.wikidata.org/entity/L33732;Schöpfkelle;http://www.wikidata.org/entity/Q193358;großer Löffel an langem Stil, genutzt zum Auffüllen von Suppe oder anderen Flüssigkeiten;http://commons.wikimedia.org/wiki/Special:FilePath/Ladel%20aluminium%2018j07.JPG
http://www.wikidata.org/entity/L295807;Halle;http://www.wikidata.org/entity/Q240854;großer Raum mit meist mehr als eingeschossiger Höhe und überwiegend besonderer Funktion;http://commons.wikimedia.org/wiki/Special:FilePath/Taman%20Adda%20Johor%20Muafakat%20Hall.jpg
http://www.wikidata.org/entity/L31424;Teller;http://www.wikidata.org/entity/Q3391771;großer Teller zum Servieren von Speisen;http://commons.wikimedia.org/wiki/Special:FilePath/Salad%20platter.jpg
http://www.wikidata.org/entity/L590979;Supermarkt;http://www.wikidata.org/entity/Q180846;großes Einzelhandelsgeschäft mit Selbstbedienung;http://commons.wikimedia.org/wiki/Special:FilePath/Scheck%20In%20-%20%281%29.jpg
http://www.wikidata.org/entity/L220891;Hermelin;http://www.wikidata.org/entity/Q25345;großes Wiesel, Art der Gattung Mustela;http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%B8yskatt%20%28Mustela%20erminea%20erminea%29%2C%20Lista%2C%20Norway.jpg
http://www.wikidata.org/entity/L494465;Äquator;http://www.wikidata.org/entity/Q23538;Großkreis, auf dessen Ebene die Erdachse senkrecht steht;http://commons.wikimedia.org/wiki/Special:FilePath/World%20map%20with%20equator.jpg
http://www.wikidata.org/entity/L254286;Biom;http://www.wikidata.org/entity/Q101998;Großlebensraum mit den potentiell darin vorkommenden Pflanzen und Tieren (Biozönose) sowie allen unbelebten Faktoren;http://commons.wikimedia.org/wiki/Special:FilePath/Vegetation.png
http://www.wikidata.org/entity/L489197;Netz;http://www.wikidata.org/entity/Q504825;großmaschiges textiles Flächengebilde;http://commons.wikimedia.org/wiki/Special:FilePath/Netten%2802%29.jpg
http://www.wikidata.org/entity/L499575;Moers;http://www.wikidata.org/entity/Q3132;Großstadt am Niederrhein in Nordrhein-Westfalen;http://commons.wikimedia.org/wiki/Special:FilePath/Moers%20schloss%20211204.jpg
http://www.wikidata.org/entity/L619249;Ingolstadt;http://www.wikidata.org/entity/Q3004;Großstadt an der Donau in Bayern, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Ingolstadt%20Altes%20Rathaus%202012%2002.jpg
http://www.wikidata.org/entity/L489408;Wuppertal;http://www.wikidata.org/entity/Q2107;Großstadt im Bergischen Land in Nordrhein-Westfalen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Wuppertal%20ansicht.jpg
http://www.wikidata.org/entity/L297311;Freiburg im Breisgau;http://www.wikidata.org/entity/Q2833;Großstadt in Baden-Württemberg, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Schlossbergblick%20Freiburg%20i.%20B.%2014.jpg
http://www.wikidata.org/entity/L408918;Heidelberg;http://www.wikidata.org/entity/Q2966;Großstadt in Baden-Württemberg, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Heidelberg%20corr.jpg
http://www.wikidata.org/entity/L484281;Karlsruhe;http://www.wikidata.org/entity/Q1040;Großstadt in Baden-Württemberg, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Karlsruhe-Schloss-meph666-2005-Apr-22.jpg
http://www.wikidata.org/entity/L408917;Nürnberg;http://www.wikidata.org/entity/Q2090;Großstadt in Bayern, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/N%C3%BCrnberger%20Burg%20im%20Herbst%202013.jpg
http://www.wikidata.org/entity/L297322;Regensburg;http://www.wikidata.org/entity/Q2978;Großstadt in Bayern, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Regensburg%2008%202006%202.jpg
http://www.wikidata.org/entity/L297254;Würzburg;http://www.wikidata.org/entity/Q2999;Großstadt in Bayern, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Dom%20R1.jpg
http://www.wikidata.org/entity/L297290;Darmstadt;http://www.wikidata.org/entity/Q2973;Großstadt in Hessen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Residenzschloss%20Darmstadt%20539-Gdh.JPG
http://www.wikidata.org/entity/L297295;Frankfurt am Main;http://www.wikidata.org/entity/Q1794;Großstadt in Hessen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Frankfurter%20Altstadt%20mit%20Skyline%202019%20%28100MP%29.jpg
http://www.wikidata.org/entity/L408919;Göttingen;http://www.wikidata.org/entity/Q3033;Großstadt in Niedersachsen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Goettingen%20Marktplatz%20Oct06%20Antilived.jpg
http://www.wikidata.org/entity/L497362;Oldenburg;http://www.wikidata.org/entity/Q2936;Großstadt in Niedersachsen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Schlosswache%20mit%20Lambertikirche.jpg
http://www.wikidata.org/entity/L489284;Aachen;http://www.wikidata.org/entity/Q1017;Großstadt in Nordrhein-Westfalen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Blick%20AC%20Dom%20von%20St%20Jakob.JPG
http://www.wikidata.org/entity/L46866;Bielefeld;http://www.wikidata.org/entity/Q2112;Großstadt in Nordrhein-Westfalen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Sparrenburg%20innovative%20sights.JPG
http://www.wikidata.org/entity/L497420;Bochum;http://www.wikidata.org/entity/Q2103;Großstadt in Nordrhein-Westfalen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Bergbaumuseum%20Bochum%20bei%20Nacht.JPG
http://www.wikidata.org/entity/L516314;Essen;http://www.wikidata.org/entity/Q2066;Großstadt in Nordrhein-Westfalen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20view%20of%20Essen.jpg
http://www.wikidata.org/entity/L297351;Münster;http://www.wikidata.org/entity/Q2742;Großstadt in Nordrhein-Westfalen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Muenster-100725-16079-Lamberti.jpg
http://www.wikidata.org/entity/L297338;Bonn;http://www.wikidata.org/entity/Q586;"Großstadt in Nordrhein-Westfalen; Zweitregierungssitz der Bundesrepublik Deutschland";http://commons.wikimedia.org/wiki/Special:FilePath/Altes%20Rathaus%20Bonn.jpg
http://www.wikidata.org/entity/L297298;Leipzig;http://www.wikidata.org/entity/Q2079;Großstadt in Sachsen, Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Innenstadt%20Leipzig%20mit%20Thomaskirche%20von%20Panorama%20Tower%202013.jpg
http://www.wikidata.org/entity/L36530;Wanduhr;http://www.wikidata.org/entity/Q31843230;Großuhr, die an der Wand befestigt wird;http://commons.wikimedia.org/wiki/Special:FilePath/Schauspielhaus%20K%C3%B6ln%202010%207112.jpg
http://www.wikidata.org/entity/L222002;Punkt;http://www.wikidata.org/entity/Q44946;grundlegendes Element der Geometrie;http://commons.wikimedia.org/wiki/Special:FilePath/ACP%203.svg
http://www.wikidata.org/entity/L254238;Blatt;http://www.wikidata.org/entity/Q33971;Grundorgan der höheren Pflanzen;http://commons.wikimedia.org/wiki/Special:FilePath/Lisc%20lipy.jpg
http://www.wikidata.org/entity/L408940;Division;http://www.wikidata.org/entity/Q1226939;Grundrechenart der Arithmetik;http://commons.wikimedia.org/wiki/Special:FilePath/Divisi%C3%B3n.png
http://www.wikidata.org/entity/L406489;Addition;http://www.wikidata.org/entity/Q32043;Grundrechenart in der Arithmetik;http://commons.wikimedia.org/wiki/Special:FilePath/AdditionShapes.svg
http://www.wikidata.org/entity/L489192;Immobilie;http://www.wikidata.org/entity/Q684740;Grundstück oder Bauwerk;http://commons.wikimedia.org/wiki/Special:FilePath/Back%20to%20Back%20House.jpg
http://www.wikidata.org/entity/L48425;Metall;http://www.wikidata.org/entity/Q11426;Gruppe chemischer Elemente;http://commons.wikimedia.org/wiki/Special:FilePath/Goldkey%20logo%20removed.jpg
http://www.wikidata.org/entity/L34719;Dinosaurier;http://www.wikidata.org/entity/Q430;Gruppe der Klade Sauropsiden, klassisch eine Ordnung der Klasse Reptilien;http://commons.wikimedia.org/wiki/Special:FilePath/Dinosauria%20montage%202.jpg
http://www.wikidata.org/entity/L402509;Holzblasinstrument;http://www.wikidata.org/entity/Q181247;Gruppe der Musikinstrumente;http://commons.wikimedia.org/wiki/Special:FilePath/Mandoura%20zhaleika%20chalumeau%20birbyne.jpg
http://www.wikidata.org/entity/L252788;Spektroskopie;http://www.wikidata.org/entity/Q483666;Gruppe physikalischer Methoden, welche auf der energieaufgelösten Betrachtung der Wechselwirkungen elektromagnetischer Strahlung mit Materie basieren;http://commons.wikimedia.org/wiki/Special:FilePath/Spiritusflamme%20mit%20spektrum.png
http://www.wikidata.org/entity/L34187;Handwerker;http://www.wikidata.org/entity/Q1294787;Gruppe von Berufen;http://commons.wikimedia.org/wiki/Special:FilePath/Bamun%20artisan.jpg
http://www.wikidata.org/entity/L72686;Verband;http://www.wikidata.org/entity/Q15911314;Gruppe von Einzelpersonen (natürliche Personen) oder Körperschaften (juristische Personen) aller Art;http://commons.wikimedia.org/wiki/Special:FilePath/Muar%20Hakka%20Association.jpg
http://www.wikidata.org/entity/L220893;Wiesel;http://www.wikidata.org/entity/Q145201;Gruppe von Marderarten;http://commons.wikimedia.org/wiki/Special:FilePath/Mauswiesel.jpg
http://www.wikidata.org/entity/L447518;Besatzung;http://www.wikidata.org/entity/Q345844;Gruppe von Menschen;http://commons.wikimedia.org/wiki/Special:FilePath/STS-112%20crew.jpg
http://www.wikidata.org/entity/L447518;Besatzung;http://www.wikidata.org/entity/Q345844;Gruppe von Menschen;http://commons.wikimedia.org/wiki/Special:FilePath/US%20Navy%20040518-N-9662L-023%20Chilean%20crew%20members%20aboard%20the%20training%20ship%20Esmeralda%20%28BE%2043%29%20sing%20the%20Chilean%20Navy%20Helm.jpg
http://www.wikidata.org/entity/L290752;Gemeinschaft;http://www.wikidata.org/entity/Q177634;Gruppe von Menschen oder anderen Lebewesen, die sich ihren Lebensraum teilen;http://commons.wikimedia.org/wiki/Special:FilePath/Bigdayout%20crowd2.jpg
http://www.wikidata.org/entity/L406832;Band;http://www.wikidata.org/entity/Q215380;Gruppe von Musikern;http://commons.wikimedia.org/wiki/Special:FilePath/The%20Beatles%20wax%20dummes%20%282%29.jpg
http://www.wikidata.org/entity/L481890;Rockband;http://www.wikidata.org/entity/Q5741069;Gruppe von Musikern, die Rockmusik spielt;http://commons.wikimedia.org/wiki/Special:FilePath/Beatles%20ad%201965%20just%20the%20beatles%20crop.jpg
http://www.wikidata.org/entity/L290720;Fahrgemeinschaft;http://www.wikidata.org/entity/Q749649;Gruppe von Personen, von denen eine mit dem eigenen Auto die anderen mitnimmt;http://commons.wikimedia.org/wiki/Special:FilePath/Salmiech%20panneau%20covoiturage.jpg
http://www.wikidata.org/entity/L36328;Wirtschaftszweig;http://www.wikidata.org/entity/Q268592;Gruppe von Unternehmen, die ähnliche Produkte herstellen oder Leistungen gleicher Art erbringen;http://commons.wikimedia.org/wiki/Special:FilePath/Valero%20Three%20Rivers%20Refinery%20Texas%202020.jpg
http://www.wikidata.org/entity/L29275;Eule;http://www.wikidata.org/entity/Q8021345;Gruppe von Vögeln;http://commons.wikimedia.org/wiki/Special:FilePath/Snowy.owl.overall.arp.750pix.jpg
http://www.wikidata.org/entity/L25382;Volk;http://www.wikidata.org/entity/Q2472587;"Gruppen von Menschen, die aufgrund bestimmter kultureller Gemeinsamkeiten und enger Beziehungen verbunden sind; politisch und rechtlich organisierter Personenverband";http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Delacroix%20-%20La%20libert%C3%A9%20guidant%20le%20peuple.jpg
http://www.wikidata.org/entity/L37543;Schaukel;http://www.wikidata.org/entity/Q188688;Hängesitz, mit dem man hin- und herschaukeln kann;http://commons.wikimedia.org/wiki/Special:FilePath/MoSchaukel.jpg
http://www.wikidata.org/entity/L25379;Höhe;http://www.wikidata.org/entity/Q2633778;Höhe über einem fixen Referenzpunkt, Begriff aus der Geodäsie;http://commons.wikimedia.org/wiki/Special:FilePath/Elevations.png
http://www.wikidata.org/entity/L226644;Bahnübergang;http://www.wikidata.org/entity/Q171448;höhengleiche Kreuzung einer Eisenbahnstrecke mit Straße, Weg oder Platz;http://commons.wikimedia.org/wiki/Special:FilePath/Train%20on%20Attenborough%20Level%20Crossing.jpg
http://www.wikidata.org/entity/L29329;Mensch;http://www.wikidata.org/entity/Q5;höheres Säugetier aus der Ordnung der Primaten, Trivialname von Homo sapiens und Homo sapiens sapiens;http://commons.wikimedia.org/wiki/Special:FilePath/Anterior%20view%20of%20human%20female%20and%20male%2C%20with%20labels.svg
http://www.wikidata.org/entity/L31572;Tropfsteinhöhle;http://www.wikidata.org/entity/Q2455463;Höhle mit Tropfsteinen;http://commons.wikimedia.org/wiki/Special:FilePath/Kon%C4%9Bprusk%C3%A9%20jeskyn%C4%9B%20%2804%29.jpg
http://www.wikidata.org/entity/L7659;Ohr;http://www.wikidata.org/entity/Q7362;Hörorgan;http://commons.wikimedia.org/wiki/Special:FilePath/Chinchilla-ear.JPG
http://www.wikidata.org/entity/L7659;Ohr;http://www.wikidata.org/entity/Q7362;Hörorgan;http://commons.wikimedia.org/wiki/Special:FilePath/Closeup%20of%20a%20human%20ear.jpg
http://www.wikidata.org/entity/L290360;Verpackung;http://www.wikidata.org/entity/Q207822;Hülle bzw. Umhüllung eines Objektes;http://commons.wikimedia.org/wiki/Special:FilePath/Risperdal%20tablets.jpg
http://www.wikidata.org/entity/L33798;Linse;http://www.wikidata.org/entity/Q61505177;Hülsenfrucht;http://commons.wikimedia.org/wiki/Special:FilePath/3%20types%20of%20lentil.jpg
http://www.wikidata.org/entity/L33791;Augenbraue;http://www.wikidata.org/entity/Q43748;Haarbogen oberhalb des Auges;http://commons.wikimedia.org/wiki/Special:FilePath/Black%20eyebrow.jpg
http://www.wikidata.org/entity/L296923;Bart;http://www.wikidata.org/entity/Q42804;Haare an Wangen und Kinn;http://commons.wikimedia.org/wiki/Special:FilePath/George%20%26%20Jack%20Passion%20at%202008%20High%20Sierra%20Beard%20%26%20Mustache%20Championships.jpg
http://www.wikidata.org/entity/L7645;Haar;http://www.wikidata.org/entity/Q336128;Haare im Bereich des Kopfes;http://commons.wikimedia.org/wiki/Special:FilePath/Back%20of%20man%27s%20head.jpg
http://www.wikidata.org/entity/L450838;frisieren;http://www.wikidata.org/entity/Q72854003;Haarpflege und -gestaltung;http://commons.wikimedia.org/wiki/Special:FilePath/Anouck%20Lepere%2004.jpg
http://www.wikidata.org/entity/L2277;Alexandria;http://www.wikidata.org/entity/Q87;Hafenstadt an der Mittelmeerküste Ägyptens;http://commons.wikimedia.org/wiki/Special:FilePath/Alexandria%20-%20Egypt.jpg
http://www.wikidata.org/entity/L614606;Klaipeda;http://www.wikidata.org/entity/Q776965;Hafenstadt in Litauen;http://commons.wikimedia.org/wiki/Special:FilePath/Quite%20summer%20evening%20in%20the%20port%20city%20Klaipeda.jpg
http://www.wikidata.org/entity/L622207;Augenwimper;http://www.wikidata.org/entity/Q160108;hair at the front of the human eyelid;http://commons.wikimedia.org/wiki/Special:FilePath/Eyelashes.jpg
http://www.wikidata.org/entity/L500739;Kralle;http://www.wikidata.org/entity/Q217605;hakenförmige Hornbildung;http://commons.wikimedia.org/wiki/Special:FilePath/Cat%20claw%20closeup.jpg
http://www.wikidata.org/entity/L499671;Turnhalle;http://www.wikidata.org/entity/Q14092;Halle zur Ausübung verschiedener Sportarten;http://commons.wikimedia.org/wiki/Special:FilePath/Calhan%20Colorado%20High%20School%20Gymnasium%20by%20David%20Shankbone.jpg
http://www.wikidata.org/entity/L34951;Imker;http://www.wikidata.org/entity/Q852389;Halter und Züchter von Bienen zur Herstellung verschiedener Bienenprodukte;http://commons.wikimedia.org/wiki/Special:FilePath/Beekeeper%20keeping%20bees.jpg
http://www.wikidata.org/entity/L641226;Imkerei;http://www.wikidata.org/entity/Q176353;Haltung und Aufzucht von Honigbienen;http://commons.wikimedia.org/wiki/Special:FilePath/INTA%20-%20productoras%20ap%C3%ADcolas%20%281%29.jpg
http://www.wikidata.org/entity/L594201;Cheeseburger;http://www.wikidata.org/entity/Q667478;Hamburger, der eine Scheibe Käse enthält;http://commons.wikimedia.org/wiki/Special:FilePath/Cheeseburger.jpg
http://www.wikidata.org/entity/L252754;Tätigkeit;http://www.wikidata.org/entity/Q1914636;Handeln, kann sowohl körperliche als auch geistige Verrichtungen umfassen;http://commons.wikimedia.org/wiki/Special:FilePath/Kampfanzug%20See.jpg
http://www.wikidata.org/entity/L408992;Markt;http://www.wikidata.org/entity/Q330284;Handelsplatz;http://commons.wikimedia.org/wiki/Special:FilePath/Grand-Bazaar%20Shop.jpg
http://www.wikidata.org/entity/L296607;Einzelhandel;http://www.wikidata.org/entity/Q126793;Handelsunternehmen, die Waren verschiedener Hersteller beschaffen, zu einem Sortiment zusammenfügen;http://commons.wikimedia.org/wiki/Special:FilePath/Saluhallen%20i%20Helsingfors%20%282%29.jpg
http://www.wikidata.org/entity/L498928;Computermaus;http://www.wikidata.org/entity/Q7987;Handgerät zum Bewegen eines Zeigers auf einem Computerbildschirm;http://commons.wikimedia.org/wiki/Special:FilePath/ComputerMouseCloseup3.jpg
http://www.wikidata.org/entity/L313023;Gewalt;http://www.wikidata.org/entity/Q124490;Handlungen, die auf Menschen, Tiere oder Gegenstände schädigend wirken;http://commons.wikimedia.org/wiki/Special:FilePath/Grandville%20Cent%20Proverbes%20page69.png
http://www.wikidata.org/entity/L25806;Handschuh;http://www.wikidata.org/entity/Q169031;Handschutz;http://commons.wikimedia.org/wiki/Special:FilePath/Centre%20de%20Documentaci%C3%B3%20Museu%20T%C3%A8xtil%20de%20Terrassa-%20Reserves-%20Teixits-%20Guants002.JPG
http://www.wikidata.org/entity/L489297;Schneider;http://www.wikidata.org/entity/Q242468;Handwerker für die Herstellung von Kleidung und Textilien;http://commons.wikimedia.org/wiki/Special:FilePath/Raja%20Daswani%20Fitting.jpg
http://www.wikidata.org/entity/L489297;Schneider;http://www.wikidata.org/entity/Q242468;Handwerker für die Herstellung von Kleidung und Textilien;http://commons.wikimedia.org/wiki/Special:FilePath/Tailor%20in%20Haikou%2001.jpg
http://www.wikidata.org/entity/L34185;Tischler;http://www.wikidata.org/entity/Q326358;Handwerker für Möbel und Gegenstände aus Holz;http://commons.wikimedia.org/wiki/Special:FilePath/Schreiner-1.jpg
http://www.wikidata.org/entity/L34185;Tischler;http://www.wikidata.org/entity/Q326358;Handwerker für Möbel und Gegenstände aus Holz;http://commons.wikimedia.org/wiki/Special:FilePath/Travail%20du%20bois.jpg
http://www.wikidata.org/entity/L72837;Stuckateur;http://www.wikidata.org/entity/Q15284879;Handwerker zur Verarbeitung von Gipsdekorationen;http://commons.wikimedia.org/wiki/Special:FilePath/Plasterer%20at%20work%20on%20a%20wall%20arp.jpg
http://www.wikidata.org/entity/L34956;Metzgerin;http://www.wikidata.org/entity/Q329737;Handwerker, der für die Zubereitung und den Verkauf von Fleisch verantwortlich ist;http://commons.wikimedia.org/wiki/Special:FilePath/Cleaver%20%28PSF%29.jpg
http://www.wikidata.org/entity/L34956;Metzgerin;http://www.wikidata.org/entity/Q329737;Handwerker, der für die Zubereitung und den Verkauf von Fleisch verantwortlich ist;http://commons.wikimedia.org/wiki/Special:FilePath/Syrian%20butcher%20in%20Aleppo1.JPG
http://www.wikidata.org/entity/L72835;Steinmetz;http://www.wikidata.org/entity/Q328325;Handwerker, der Naturwerkstein, Betonwerkstein bzw. Kunststein bearbeitet;http://commons.wikimedia.org/wiki/Special:FilePath/Steinmetz.jpg
http://www.wikidata.org/entity/L36532;Uhrmacher;http://www.wikidata.org/entity/Q157798;Handwerker, der Uhren produziert und repariert;http://commons.wikimedia.org/wiki/Special:FilePath/Elgin%20watchmaker.jpg
http://www.wikidata.org/entity/L31260;Bäcker;http://www.wikidata.org/entity/Q160131;Handwerker, welcher Brot, Brötchen, Kleingebäck und feine Backwaren herstellt;http://commons.wikimedia.org/wiki/Special:FilePath/Baker%20New%20Ulm%201974.jpg
http://www.wikidata.org/entity/L72849;Weber;http://www.wikidata.org/entity/Q437512;handwerklicher Beruf;http://commons.wikimedia.org/wiki/Special:FilePath/Weber-1568.png
http://www.wikidata.org/entity/L222596;Axt;http://www.wikidata.org/entity/Q39397;Handwerkszeug oder Waffe;http://commons.wikimedia.org/wiki/Special:FilePath/Axt%20Handwerk.jpg
http://www.wikidata.org/entity/L35065;Schraubenzieher;http://www.wikidata.org/entity/Q161071;Handwerkzeug;http://commons.wikimedia.org/wiki/Special:FilePath/Big%20flat%20screwdriver.jpg
http://www.wikidata.org/entity/L608687;Rechen;http://www.wikidata.org/entity/Q200822;Handwerkzeug mit langem Stiel und Zinken an einem Balken, Landwirtschaftliches Gerät;http://commons.wikimedia.org/wiki/Special:FilePath/Rake.jpg
http://www.wikidata.org/entity/L618095;Hacke;http://www.wikidata.org/entity/Q131154;Handwerkzeug mit langem Stiel zur Bodenbearbeitung;http://commons.wikimedia.org/wiki/Special:FilePath/FarmingZambia.jpg
http://www.wikidata.org/entity/L33768;Knochen;http://www.wikidata.org/entity/Q265868;hartes, skelettbildendes Stützgewebe der Wirbeltiere;http://commons.wikimedia.org/wiki/Special:FilePath/Bone%2C%20England%2C%201870-1909%20Wellcome%20L0057379.jpg
http://www.wikidata.org/entity/L1870;Zahn;http://www.wikidata.org/entity/Q553;Hartgebilde in der Mundhöhle von Wirbeltieren;http://commons.wikimedia.org/wiki/Special:FilePath/Lower%20wisdom%20tooth.jpg
http://www.wikidata.org/entity/L616074;Emmentaler;http://www.wikidata.org/entity/Q932214;Hartkäse mit Schweizer Ursprung oder nach Emmentaler Art;http://commons.wikimedia.org/wiki/Special:FilePath/Emmental%20%28fromage%29%2001.jpg
http://www.wikidata.org/entity/L295261;Norden;http://www.wikidata.org/entity/Q659;Haupthimmelsrichtung;http://commons.wikimedia.org/wiki/Special:FilePath/CompassRose16%20white.PNG
http://www.wikidata.org/entity/L295259;Osten;http://www.wikidata.org/entity/Q684;Haupthimmelsrichtung;http://commons.wikimedia.org/wiki/Special:FilePath/Compass%20Rose%20English%20East.svg
http://www.wikidata.org/entity/L295262;Süden;http://www.wikidata.org/entity/Q667;Haupthimmelsrichtung;http://commons.wikimedia.org/wiki/Special:FilePath/Compass%20Rose%20English%20South.svg
http://www.wikidata.org/entity/L295260;Westen;http://www.wikidata.org/entity/Q679;Haupthimmelsrichtung;http://commons.wikimedia.org/wiki/Special:FilePath/CompassRose16%20W.png
http://www.wikidata.org/entity/L36715;Baumstamm;http://www.wikidata.org/entity/Q193472;Hauptholzachse eines Baumes;http://commons.wikimedia.org/wiki/Special:FilePath/Yellow%20birch%20trunk.jpg
http://www.wikidata.org/entity/L406590;Gehirn;http://www.wikidata.org/entity/Q1073;Hauptorgan des tierischen Nervensystems im Kopf;http://commons.wikimedia.org/wiki/Special:FilePath/201510%20Mouse%20brain%20horizontal%20cross%20section.png
http://www.wikidata.org/entity/L406590;Gehirn;http://www.wikidata.org/entity/Q1073;Hauptorgan des tierischen Nervensystems im Kopf;http://commons.wikimedia.org/wiki/Special:FilePath/Chimp%20Brain%20in%20a%20jar.jpg
http://www.wikidata.org/entity/L406590;Gehirn;http://www.wikidata.org/entity/Q1073;Hauptorgan des tierischen Nervensystems im Kopf;http://commons.wikimedia.org/wiki/Special:FilePath/Cut%20section%20of%20human%20brain.jpg
http://www.wikidata.org/entity/L297293;Erlau;http://www.wikidata.org/entity/Q31998367;Hauptort der Gemeinde Erlau in Mittelsachsen;http://commons.wikimedia.org/wiki/Special:FilePath/Erlau%20%28Sachsen%29.JPG
http://www.wikidata.org/entity/L589356;Koreanisch;http://www.wikidata.org/entity/Q9176;hauptsächlich in Nord- und Südkorea gesprochene Sprache;http://commons.wikimedia.org/wiki/Special:FilePath/Hangugeo-Chosonmal.svg
http://www.wikidata.org/entity/L7108;Kreuz;http://www.wikidata.org/entity/Q392371;Hauptsinnzeichen des Christentums;http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20cross.svg
http://www.wikidata.org/entity/L297357;Brüssel;http://www.wikidata.org/entity/Q239;Hauptstadt Belgiens;http://commons.wikimedia.org/wiki/Special:FilePath/Brussels%20view%20from%20Mont%20des%20Arts%2C%20Brussels%2C%20Belgium%20%28cropped%29.jpg
http://www.wikidata.org/entity/L494969;Cambridge;http://www.wikidata.org/entity/Q350;Hauptstadt der Grafschaft Cambridgeshire;http://commons.wikimedia.org/wiki/Special:FilePath/KingsCollegeChapelWest.jpg
http://www.wikidata.org/entity/L295117;Lemberg;http://www.wikidata.org/entity/Q36036;Hauptstadt der Oblast Lwiw in der westlichen Ukraine;http://commons.wikimedia.org/wiki/Special:FilePath/Lw%C3%B3w%20-%20Widok%20z%20wie%C5%BCy%20ratuszowej%2001.jpg
http://www.wikidata.org/entity/L297319;Padua;http://www.wikidata.org/entity/Q617;Hauptstadt der Provinz Padua, Venetien, Italien;http://commons.wikimedia.org/wiki/Special:FilePath/Padua%20-%20Prato%20della%20Valle.jpg
http://www.wikidata.org/entity/L592122;Lyon;http://www.wikidata.org/entity/Q456;Hauptstadt der Region Rhône-Alpes und des Départements Rhône in Frankreich;http://commons.wikimedia.org/wiki/Special:FilePath/01.%20Panorama%20de%20Lyon%20pris%20depuis%20le%20toit%20de%20la%20Basilique%20de%20Fourvi%C3%A8re.jpg
http://www.wikidata.org/entity/L589167;Taipeh;http://www.wikidata.org/entity/Q1867;Hauptstadt der Republik China (Taiwan);http://commons.wikimedia.org/wiki/Special:FilePath/Taipei%2C%20Taiwan%20CBD%20Skyline.jpg
http://www.wikidata.org/entity/L589389;Jakarta;http://www.wikidata.org/entity/Q3630;Hauptstadt der Republik Indonesien;http://commons.wikimedia.org/wiki/Special:FilePath/Jakarta%20Pictures-4.jpg
